,_Name,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Cc1cc(/C=C2\NC(=S)[N-]C2=O)c(C)n1-c1ccc(C(=O)[O-])c(Cl)c1,4546,11.73732032,-1.325498635,11.73732032,0.063799335,0.658071035,373.821,361.725,373.0298871,128,0,0.174296503,-0.544758697,0.544758697,0.174296503,1.36,2.08,2.64,35.49569216,10.15979271,2.144711941,-2.125530442,2.265221148,-2.222093847,7.803885421,-0.254541797,2.050173664,962.2879458,18.30060043,13.29213617,14.8645617,11.7737647,7.266247216,8.05245998,5.518609069,6.312507527,3.876001342,4.382059516,2.742112157,3.186914941,-2.64,408497.2851,17.19173579,6.343706193,3.156752343,153.6458386,25.10174143,0,5.907179729,0,0,0,4.794537184,0,0,0,23.81881333,49.75241427,33.44816995,10.9919386,14.69560176,46.88375534,0,9.883888252,0,13.8474744,0,62.81668848,0,5.687386275,10.423316,0,0,23.81881333,21.55602155,4.794537184,13.8474744,27.30929616,29.96250759,5.022633314,17.08019499,0,88.26,11.87648502,14.69560176,0,15.69852169,11.38442559,16.95130748,6.066367068,18.20875424,24.48094112,10.63357721,23.81881333,1.908952664,10.89587925,22.72711737,17.63585992,3.52486831,-1.731833249,6.520855997,1.681658688,3.781085496,0,0.117647059,25,1,6,0,1,1,1,1,2,5,1,8,3,0,1,1,3,2.24034,96.6602,0,0,0,0,1,1,0,0,1,1,2,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCN1C(=O)/C(=C/c2cc(Cl)c(OC(C)C)c(OC)c2)C(=O)[N-]C1=S,4547,12.43393896,-0.669170157,12.43393896,0.022273804,0.442752167,381.861,363.717,381.0681293,134,0,0.182358625,-0.492786958,0.492786958,0.182358625,1.36,2.04,2.6,35.49569222,10.06837715,2.242186684,-2.367655195,2.376043873,-2.425470288,7.803560692,-0.126111944,2.459409323,761.2598965,18.72325016,14.33014097,15.9025665,11.77729466,7.658066598,8.444279361,5.507672092,6.280020591,3.366618025,3.959043394,2.273386874,2.831971019,-2.12,252440.5632,19.20799396,7.840709326,4.108026716,156.2722092,19.69042424,0,23.31338313,0,0,0,9.589074368,0,0,0,30.74255053,44.16443654,5.112436885,23.80950177,19.06280028,46.82162978,0,4.899909731,0,26.87517799,13.65455395,33.60871208,0,11.49902367,9.473725908,0,11.49902367,23.81881333,41.58522641,9.589074368,0,26.33466309,17.70583867,5.022633314,11.39280871,0,69.94,11.81435946,9.589074368,0,16.7895078,28.62986488,0,18.08572738,19.05647134,13.8474744,5.316788604,33.29253924,10.95409237,11.21645175,25.76939223,4.018254503,0.444282617,-0.338313886,3.235047556,1.33483639,5.825011192,1.485389728,0.352941176,25,0,6,0,1,1,1,0,1,5,0,8,5,0,1,1,2,3.5665,100.096,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCN1C(=O)/C(=C/c2ccc(-c3ccc(C(=O)OC)cc3C)o2)C(=O)[N-]C1=S,4548,12.44630006,-0.68401714,12.44630006,0.031384739,0.339545936,397.432,380.296,397.0863662,144,0,0.337352308,-0.465417399,0.465417399,0.337352308,1.285714286,2.035714286,2.678571429,32.09204772,10.03256419,2.243077455,-2.365977579,2.28373307,-2.425360047,7.803562629,-0.126129273,1.91230218,1021.353426,20.42192077,15.51512533,16.33162191,13.34977431,8.480946789,8.889195079,6.030251612,6.395399983,4.276630049,4.58830368,2.835910472,3.130832609,-3.26,2081994.624,19.50016646,7.773308605,3.586740475,166.5034012,19.37071223,11.52049484,11.81435946,0,0,5.969305288,9.589074368,4.794537184,0,0,25.20797771,49.37343348,10.67588838,18.24635356,23.53762544,41.18999518,0,4.899909731,0,13.8474744,13.65455395,58.10887888,0,11.32369891,0,0,0,12.21787344,41.45056531,14.32593732,6.9237372,28.60542479,40.32209081,0,22.71650762,0,90.92,17.78366475,14.38361155,0,10.68554141,23.62870274,11.12690298,18.08572738,37.25557254,6.9237372,5.316788604,21.37188733,10.49739258,4.951868535,37.42027187,3.688840554,1.931319154,-0.727034517,8.473431857,1.361360597,3.912096772,1.323785925,0.2,28,0,7,0,1,1,1,1,2,6,0,8,4,0,1,1,3,3.47232,106.5485,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1Nc2ccccc2/C1=C1/SC(=S)N(NC(=O)c2cccs2)C1=O,4549,12.73177296,-0.512260015,12.73177296,0.175543745,0.611808951,387.467,378.395,386.9806041,124,0,0.285515633,-0.321350555,0.321350555,0.285515633,1.16,1.96,2.72,32.18124828,10.07048669,2.397801075,-2.143856594,2.409842898,-2.442665455,8.264383457,-0.123531979,1.678389052,966.0094904,17.55167728,12.43815522,14.88764497,12.05855065,7.118083741,9.222481423,5.13059339,7.722475057,3.626323085,5.867590266,2.522520647,4.39241175,-2.49,875473.1484,16.00425264,6.101332511,2.657128114,155.4133986,5.316788604,0,4.320534086,0,17.72153919,0,19.80940295,0,5.008912524,11.33678588,36.02735322,29.73067035,11.25083777,15.35538824,14.38361155,68.61910835,0,10.43470392,0,0,5.316788604,57.12400038,0,0,10.74258,5.687386275,0,35.31654427,27.0509858,9.589074368,0,15.23513587,46.6834017,0,5.57310453,0,78.51,11.81435946,14.38361155,0,20.70595486,16.12798496,16.77079747,11.33678588,41.77826518,0,10.74258,12.21787344,0.175543745,7.464744313,37.89150906,5.505273208,4.078001082,-1.28993877,10.5082007,0,0,0,0,25,2,6,0,2,2,1,1,2,6,2,9,2,0,1,1,4,2.6166,100.8119,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CN1CCN(c2ccc(CNC(=S)Nc3ccc4c(c3)OCCO4)cc2)CC1,4550,5.60671197,0.572692631,5.60671197,0.572692631,0.768193281,398.532,372.324,398.1776471,148,0,0.170548581,-0.486144857,0.486144857,0.170548581,0.964285714,1.678571429,2.428571429,32.09204727,10.15187809,2.141201792,-2.33663785,2.32046097,-2.440035533,7.800783901,0.171472385,1.274274889,819.6553372,19.34672421,16.11037142,16.926868,13.66983643,9.64196202,10.05021031,7.122886468,7.531134758,5.057878565,5.304278205,3.368007078,3.558026991,-2.51,3408915.671,18.83486481,8.66523911,4.660700398,170.9665765,29.90712258,13.21376393,16.61146055,0,0,0,0,0,0,0,12.13273414,49.09446519,50.16492165,0,9.473725908,28.70508288,0,10.21669833,0,6.544756406,56.65715987,48.02802097,0,11.49902367,25.00721285,11.37477255,11.49902367,12.21787344,56.45280815,6.544756406,0,5.563451492,42.46456948,0,0,0,49,0,0,0,0,24.87095722,43.36543556,11.25083777,0,18.19910121,51.74653693,21.69159935,11.14706013,5.421980717,4.801300644,7.044851017,3.36592219,1.522836095,14.4544738,0,6.233629935,2.174612144,0.380952381,28,2,6,0,2,2,2,0,2,5,2,7,4,0,1,1,4,2.6962,116.6444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cc(/C=C2\SC(=S)N(CC3CCCO3)C2=O)cc([N+](=O)[O-])c1O,4551,12.62748937,-0.710472933,12.62748937,0.021570517,0.350763745,396.446,380.318,396.0449782,138,0,0.314758692,-0.499515283,0.499515283,0.314758692,1.576923077,2.346153846,2.961538462,32.18119881,10.12685218,2.344200475,-2.180496678,2.391297937,-2.348839806,8.263820308,-0.385506407,1.875140815,804.1748614,18.8445705,13.83720702,15.47020018,12.4010859,7.827597129,9.052342,5.775350693,7.451116282,4.07532042,5.453098681,2.792689618,4.067753519,-2.17,872243.8671,18.61602926,7.602224671,3.665996586,158.4571049,14.5802533,4.320534086,5.749511833,5.749511833,5.907179729,5.687386275,19.80876518,0,0,0,23.97975839,30.54748191,12.67324903,29.5869679,24.29810154,45.97087859,0,4.899909731,0,18.94560963,20.26143591,32.71564041,0,11.49902367,4.736862954,5.687386275,11.49902367,23.97975839,51.52286429,9.531400138,10.11431827,18.40509474,17.03787065,0,6.076020107,0,102.14,16.36020916,20.01538285,0,17.76065795,27.94076046,24.6035282,30.21846152,0,0,0,21.69159935,10.94737953,6.413055451,24.86282405,20.93290548,-0.130184653,-0.855499868,2.610559965,3.33308952,1.090597388,1.295273147,0.375,26,1,8,0,2,2,1,0,1,8,1,10,5,0,2,2,3,2.6892,100.1662,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cc1cc(C)n(C(=O)NC2CC3c4cccc5c4c(cn5C)CC3[NH+](C)C2)n1,4552,12.78283106,-0.114566484,12.78283106,0.114566484,0.675029717,378.5,350.276,378.2288369,146,0,0.342227837,-0.35025101,0.35025101,0.342227837,1.321428571,2.142857143,2.892857143,16.16612429,9.738499073,2.42674656,-2.423617226,2.395800383,-3.162670386,5.886444178,-0.913778207,1.446722824,1078.22214,19.57662131,16.99001157,16.99001157,13.41872399,10.15346484,10.15346484,8.695215264,8.695215264,6.719655537,6.719655537,5.547850231,5.547850231,-2.6,3590193.068,17.49519182,6.205625743,2.584592627,164.6704461,14.78379798,0,0,0,0,6.031114512,0,4.794537184,9.780484743,0,12.13273414,43.52793314,42.18009615,31.37003804,9.694446915,16.93403944,0,19.664373,7.047671983,44.69070535,13.59242839,52.97707082,0,0,10.21669833,4.794537184,0,0,46.05480895,13.46849361,13.8474744,34.85348664,30.46231185,0,10.90292493,0,56.29,0,4.794537184,0,12.07295534,11.95974688,30.77425564,31.61154058,0,19.91384147,53.4738588,0,3.746586132,0,14.28414951,9.019321022,5.986489539,0.47046711,9.228314471,4.400620105,4.788702517,4.408682926,0.454545455,28,2,6,1,1,2,1,2,3,4,2,6,1,0,1,1,5,1.54484,108.9414,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,3,2,0,0,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cc1cc(C)n(C(=O)NC2CC3c4cccc5c4c(cn5C)CC3[NH+](C)C2)n1,4553,12.78283106,-0.114566484,12.78283106,0.114566484,0.675029717,378.5,350.276,378.2288369,146,0,0.342227837,-0.35025101,0.35025101,0.342227837,1.321428571,2.142857143,2.892857143,16.16612429,9.738499073,2.42674656,-2.423617226,2.395800383,-3.162670386,5.886444178,-0.913778207,1.446722824,1078.22214,19.57662131,16.99001157,16.99001157,13.41872399,10.15346484,10.15346484,8.695215264,8.695215264,6.719655537,6.719655537,5.547850231,5.547850231,-2.6,3590193.068,17.49519182,6.205625743,2.584592627,164.6704461,14.78379798,0,0,0,0,6.031114512,0,4.794537184,9.780484743,0,12.13273414,43.52793314,42.18009615,31.37003804,9.694446915,16.93403944,0,19.664373,7.047671983,44.69070535,13.59242839,52.97707082,0,0,10.21669833,4.794537184,0,0,46.05480895,13.46849361,13.8474744,34.85348664,30.46231185,0,10.90292493,0,56.29,0,4.794537184,0,12.07295534,11.95974688,30.77425564,31.61154058,0,19.91384147,53.4738588,0,3.746586132,0,14.28414951,9.019321022,5.986489539,0.47046711,9.228314471,4.400620105,4.788702517,4.408682926,0.454545455,28,2,6,1,1,2,1,2,3,4,2,6,1,0,1,1,5,1.54484,108.9414,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,3,2,0,0,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CC(=O)N1CCCC(c2ncc3c(n2)CC[NH+](Cc2cc(C)ccc2O)C3)C1,4554,11.70398926,0.140095505,11.70398926,0.140095505,0.842259402,381.5,352.268,381.2285026,148,0,0.218964303,-0.507440682,0.507440682,0.218964303,1.392857143,2.25,3.071428571,16.25549451,9.960762512,2.274207293,-2.316527578,2.252237968,-3.100036737,5.729084037,-0.929199472,1.455293742,882.835629,19.67299763,16.74070827,16.74070827,13.49120364,10.21601362,10.21601362,8.240039143,8.240039143,6.035955379,6.035955379,4.421255169,4.421255169,-2.47,2695176.566,18.87306206,7.874401237,4.016736246,165.7708595,14.90634686,24.66342914,0,5.907179729,0,0,4.794537184,9.967957042,0,0,11.62981856,31.89811458,49.67572424,12.2386844,14.80097431,5.907179729,0,14.86786677,0,52.11735813,19.63426922,52.60463174,0,5.749511833,4.899909731,0,5.749511833,0,45.51584311,24.30487162,6.9237372,53.89197346,24.39594478,0,0,0,70.76,0,9.901064579,0,11.82508578,5.749511833,69.06803088,16.02681271,12.99010427,17.16312037,17.97408279,4.983978521,0,0,24.60223378,10.1359396,4.533082117,1.658489101,5.792388403,4.976911232,7.967622438,0,0.5,28,2,6,0,2,2,1,1,2,4,2,6,3,0,1,1,4,1.35772,106.0465,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COc1ccc(N2CCC[NH+](Cc3ccccc3N3CC[NH2+]CC3)CC2)cc1,4555,5.297249682,0.928465916,5.297249682,0.928465916,0.784861306,382.552,348.28,382.2721645,150,0,0.118510122,-0.49676589,0.49676589,0.118510122,0.892857143,1.678571429,2.464285714,16.46528739,10.10767941,2.213099136,-2.296420344,2.208102084,-3.106497424,5.532851119,-0.910948625,1.396260393,742.5224725,19.18358751,17.06989572,17.06989572,13.83083114,10.70392471,10.70392471,7.947189435,7.947189435,6.110243662,6.110243662,4.507251354,4.507251354,-2.24,4523461.646,19.09278913,9.304134421,4.594120862,168.4341067,24.75338075,12.29426824,0,0,0,0,0,0,0,0,18.19910121,30.33183534,29.90380207,52.92309238,14.95356129,11.37477255,0,0,0,12.96557803,69.26766825,54.09438804,0,5.749511833,24.75338075,11.37477255,5.749511833,0,59.46784879,6.544756406,0,11.98427311,48.53093655,0,0,0,36.76,0,0,0,0,0,38.47329386,49.53807129,12.00970727,0,63.64754461,4.736862954,5.297249682,0,6.807176714,2.42353095,4.281177604,0.928465916,17.56726232,1.238297351,10.56580236,1.724370436,0.47826087,28,3,5,0,2,2,2,0,2,3,2,5,5,0,2,2,4,0.3738,114.5391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
COc1ccc(N2CCC[NH+](CC3CC[NH+](CC4CCOC4)CC3)CC2)cc1,4556,5.55736927,0.825666154,5.55736927,0.825666154,0.724760949,389.584,350.272,389.3031303,156,0,0.118510122,-0.49676589,0.49676589,0.118510122,0.928571429,1.678571429,2.392857143,16.47974754,9.947777339,2.29034984,-2.31696442,2.192162358,-3.153549629,5.486090466,-0.919982225,1.193796936,580.0151616,19.18358751,17.62730673,17.62730673,13.79715763,11.43796233,11.43796233,9.119866304,9.119866304,7.122176176,7.122176176,5.360055686,5.360055686,-1.3,4352481.445,19.99238513,9.948234555,5.39731452,170.1245171,24.1734551,5.749511833,0,0,0,0,0,0,0,0,0,30.6862899,49.93730161,59.52997435,19.27354537,5.687386275,0,0,11.83581209,25.68328649,77.58152245,24.26546827,0,5.749511833,19.43659215,5.687386275,5.749511833,0,72.68161272,4.736862954,11.83581209,25.68328649,24.26546827,0,0,0,30.58,0,0,0,0,0,30.79908785,83.72872401,7.109797541,9.799819462,29.165378,9.473725908,10.85406629,0,6.222242589,0,1.342454158,2.706099129,8.576146016,5.436405547,12.46248049,1.733439118,0.739130435,28,2,5,0,3,3,1,0,1,3,2,5,6,0,3,3,4,0.1216,112.6014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
COc1ccc2[nH+]c3cc(Cl)ccc3c(NN3CC[NH+](CCO)CC3)c2c1,4557,9.151938539,0.243165675,9.151938539,0.243165675,0.570319217,388.899,363.699,388.1655066,142,0,0.214465749,-0.496735625,0.496735625,0.214465749,1.148148148,1.962962963,2.703703704,35.49569173,10.07821847,2.221163559,-2.324380829,2.321592661,-3.148543383,6.309525786,-0.904213112,1.737663528,957.5131332,18.80275414,15.38738226,16.1433112,13.17336639,9.260372683,9.638337156,6.923878325,7.360314105,5.222186367,5.45728347,3.715670094,3.887773118,-2.12,1913672.401,18.25296757,7.860244646,3.795777546,162.8138546,20.16909148,12.29426824,0,11.03340144,0,0,0,9.992891045,0,0,11.60093989,24.26546827,17.15536745,56.35553983,19.7272786,39.09417603,0,5.008912524,0,0,51.86625293,41.42083572,0,5.749511833,20.0465426,5.687386275,5.749511833,11.60093989,56.55590145,0,0,0,36.39820241,5.022633314,21.80584986,0,63.31,0,0,0,6.606881965,5.022633314,65.96653,4.899909731,7.109797541,30.33183534,21.48504951,21.44433024,5.436026202,6.21349226,4.916945314,14.27857917,6.712990585,0.823586178,11.94892823,0,4.931395455,1.682501053,0.35,27,4,6,0,1,1,2,1,3,4,3,7,5,0,1,1,4,0.9888,107.4169,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
O=C([O-])CC(C(=O)[O-])N1C(=O)/C(=C/c2c(F)cccc2Cl)SC1=S,4558,13.79793046,-1.815284969,13.79793046,0.047644059,0.514953009,387.797,380.741,386.9449174,126,0,0.266318235,-0.550074535,0.550074535,0.266318235,1.416666667,2.083333333,2.625,35.49569248,10.13509463,2.375984972,-2.273115954,2.355072319,-2.517857096,8.263906595,-0.318777657,2.393828581,762.1783482,18.01614338,11.6547387,14.04366081,11.21812181,6.338214141,7.940923485,4.598012584,6.6809783,3.042454772,4.702440875,1.966094437,3.522208298,-1.97,165805.4135,18.36983124,7.285800464,3.741632722,149.4390652,19.80212916,10.13775493,0,0,5.907179729,0,9.694446915,4.390415048,0,0,41.64706535,18.20875424,17.9535784,21.93891594,28.98708139,63.82304278,0,4.899909731,0,12.46266245,0,39.50754337,0,0,10.21305479,4.390415048,0,35.58069828,33.10807495,14.38361155,5.817220841,11.98427311,23.10423772,5.022633314,6.076020107,0,100.57,36.1256736,28.98708139,0,19.8117554,16.66179468,12.14238718,12.13273414,0,0,0,23.81881333,13.61196911,11.49549999,34.66091893,21.84255533,-0.065214895,-5.028909963,2.117278262,0.14368101,0,0,0.142857143,24,0,6,0,1,1,1,0,1,7,0,10,5,0,1,1,2,-0.0612,84.841,2,0,0,0,0,0,0,0,2,2,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cc1cc(/C=C2\SC(=O)NC2=O)c(C)n1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1,4559,11.72902984,-1.512321425,11.72902984,0.235334887,0.742040134,384.369,372.273,384.0427043,138,0,0.290425147,-0.544813389,0.544813389,0.290425147,1.037037037,1.62962963,2.111111111,32.16666579,10.09054779,2.253303009,-2.148636808,2.291083149,-2.258012533,8.18077442,-0.254764571,2.139337353,1018.111553,19.8779507,14.19170297,15.00819956,12.66761155,7.690564901,8.507061482,5.857589991,6.872331354,4.046294346,4.856911564,2.869311814,3.542397595,-3.33,993195.4557,18.46075934,6.764643933,3.491450078,157.0392601,24.36922881,0,0,0,11.14639144,0,14.90586297,0,0,0,0,72.6412022,17.07524226,16.84374709,29.39120353,40.92290707,0,9.883888252,0,13.8474744,0,57.24881525,0,5.687386275,15.52984339,4.794537184,0,11.76188495,27.65210167,4.794537184,13.8474744,37.66728483,29.17060479,0,11.76340638,0,131.36,23.08500202,29.39120353,0,16.0320395,22.63869376,17.82825202,12.13273414,30.55696122,0,5.316788604,0,1.64346986,0.78116355,45.67965632,24.12516,1.649197682,-3.517244851,5.2898672,1.547617788,3.467779116,0,0.111111111,27,1,8,0,1,1,1,1,2,8,1,9,4,0,1,1,3,0.14504,93.0107,0,0,0,0,2,1,0,0,2,2,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CCOc1ccc(C(=O)[O-])cc1/C=C1\C(=O)[N-]C(=O)N(c2cccc(C)c2)C1=O,4560,12.93690768,-1.421066423,12.93690768,0.15317971,0.568583473,392.367,376.239,392.1019334,148,0,0.187633971,-0.544814708,0.544814708,0.187633971,1.172413793,1.931034483,2.586206897,16.47671762,10.03360143,2.281768937,-2.354794461,2.293767121,-2.43245325,6.458014196,-0.254573798,2.090523033,1056.886889,21.12902755,15.66982587,15.66982587,13.81176951,8.725312122,8.725312122,6.210184548,6.210184548,4.157407802,4.157407802,2.844792014,2.844792014,-3.94,2538396.886,19.81147123,7.972459818,4.0064023,165.9411054,24.85462587,5.749511833,17.84547397,0,0,0,14.38361155,0,0,0,29.82891977,49.37343348,5.563451492,18.14929178,29.02153908,35.57818564,0,0,0,13.8474744,11.5067917,70.04481709,0,5.749511833,14.74330008,10.48192346,5.749511833,0,30.42166122,9.589074368,6.9237372,28.40862886,48.03767401,0,11.39280871,0,117.91,23.81477926,24.28467613,0,34.74378759,0,10.46336122,24.27512131,38.11294267,0,5.316788604,4.736862954,5.440412405,0,49.4048936,14.59812827,0.724632983,-3.021333388,9.550622947,1.167497166,3.801812686,0,0.142857143,29,0,8,0,1,1,2,0,2,6,0,8,5,0,1,1,3,2.20772,102.3455,0,0,0,0,1,0,0,0,1,1,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
