Name,canonical smi,IC50,Unit,Source,Source type
168,CCN1CC(F)C(Oc2c(C)cc(Cl)cc2-c2ccnc3cc(CN4C(=O)C5CC5C4=O)sc23)C1,0.5,uM,US20190142834A1,Patent
169,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)OC(C)(C)C4=O)sc23)c1OC1CCCNC1,0.5,uM,US20190142834A1,Patent
170,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CNCC1F,0.5,uM,US20190142834A1,Patent
171,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CC(C)(C)C4=O)sc23)c1OC1CCCNC1,0.5,uM,US20190142834A1,Patent
172,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5CC5C4=O)sc23)c1OC1CN(C)CC1F,0.5,uM,US20190142834A1,Patent
173,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5CC5C4=O)sc23)c1OC1CC2CNC1C2,0.5,uM,US20190142834A1,Patent
174,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CN2CCC1CC2,0.5,uM,US20190142834A1,Patent
175,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CC5(CCC5)C4=O)sc23)c1OC1CCCNC1,0.5,uM,US20190142834A1,Patent
176,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CCC4=O)sc23)c1OC1CN2CCC1CC2,0.5,uM,US20190142834A1,Patent
177,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5CC5C4=O)sc23)c1OC1CN2CCC1CC2,0.5,uM,US20190142834A1,Patent
178,CCN1CC2CC(Oc3c(C)cc(Cl)cc3-c3ccnc4cc(CN5C(=O)C6CC6C5=O)sc34)C1C2,0.5,uM,US20190142834A1,Patent
179,CCN1CC2CC(Oc3c(C)cc(Cl)cc3-c3ccnc4cc(CN5C(=O)CCC5=O)sc34)C1C2,0.5,uM,US20190142834A1,Patent
180,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CCC4=O)sc23)c1OC1CN(C2CCC2)CC1F,0.5,uM,US20190142834A1,Patent
181,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CCC4=O)sc23)c1OC1CN(C(C)C)CC1F,0.5,uM,US20190142834A1,Patent
182,CCN1CCC(Oc2c(C)cc(Cl)cc2-c2ccnc3cc(CN4C(=O)C5CC5C4=O)sc23)C(C)C1,0.5,uM,US20190142834A1,Patent
183,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5CC5C4=O)sc23)c1OC1CCN(C)CC1C,0.5,uM,US20190142834A1,Patent
184,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5CC5C4=O)sc23)c1OC1CNCC1C,0.5,uM,US20190142834A1,Patent
185,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CNCC1C,0.5,uM,US20190142834A1,Patent
186,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C(C)C)c4=O)sc23)c1OC1CNCC1C,0.5,uM,US20190142834A1,Patent
187,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)COC4=O)sc23)c1OC1CCCNC1,0.5,uM,US20190142834A1,Patent
188,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CC2CNC1C2,0.5,uM,US20190142834A1,Patent
189,CCN1CC2CC(Oc3c(C)cc(Cl)cc3-c3ccnc4cc(CN5C(=O)C6C(C5=O)C6(C)C)sc34)C1C2,0.5,uM,US20190142834A1,Patent
190,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CC2CC1N(C)C2,0.5,uM,US20190142834A1,Patent
191,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)c5cccnc5C4=O)sc23)c1OC1CCCNC1,0.5,uM,US20190142834A1,Patent
192,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)c5ccncc5C4=O)sc23)c1OC1CCCNC1,0.5,uM,US20190142834A1,Patent
193,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CCC4=O)sc23)c1OC1CN(CC(C)(C)C)CC1F,0.5,uM,US20190142834A1,Patent
194,Cc1cc(Cl)cc(-c2ncnc3cc(CN4C(=O)CCC4=O)sc23)c1OC1CCC(C)NC1,0.5,uM,US20190142834A1,Patent
195,Cc1cc(Cl)cc(-c2ncnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CCC(C)NC1,0.5,uM,US20190142834A1,Patent
196,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CNCCC1C,0.5,uM,US20190142834A1,Patent
197,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CCC4=O)sc23)c1OC1CCNC1(C)C,0.5,uM,US20190142834A1,Patent
198,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(CC(F)(F)F)c4=O)sc23)c1OC1CCNC1(C)C,0.5,uM,US20190142834A1,Patent
199,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CCC4=O)sc23)c1OC1CNCC1(C)C,0.5,uM,US20190142834A1,Patent
200,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(CC(F)(F)F)c4=O)sc23)c1OC1CNCC1(C)C,0.5,uM,US20190142834A1,Patent
201,Cc1cc([N+](=O)[O-])cc(-c2ccnc3cc(Cn4c(=O)ccn(CC(F)(F)F)c4=O)sc23)c1OC1CCN(C(C)(C)C)CC1,0.5,uM,US20190142834A1,Patent
202,Cc1cc(Cl)cc(-c2ncnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CN(C)CC1F,0.5,uM,US20190142834A1,Patent
203,Cc1cc(Cl)cc(-c2ncnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CNCC1C,0.5,uM,US20190142834A1,Patent
204,Cc1cc(Cl)cc(-c2ncnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CNCCC1C,0.5,uM,US20190142834A1,Patent
205,Cc1cc(Cl)cc(-c2ncnc3cc(CN4C(=O)C5CC5C4=O)sc23)c1OC1CNCC1F,0.5,uM,US20190142834A1,Patent
206,Cc1cc(Cl)cc(-c2ncnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CCNCC1F,0.5,uM,US20190142834A1,Patent
207,Cc1cc(Cl)cc(-c2ncnc3cc(CN4C(=O)C5CC5C4=O)sc23)c1OC1CN(C)CC1F,0.5,uM,US20190142834A1,Patent
208,Cc1cc(Cl)cc(-c2ncnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CC2CNC1C2,0.5,uM,US20190142834A1,Patent
209,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5CCC5C4=O)sc23)c1OC1CN(C(=O)OC(C)(C)C)CC1F,0.5,uM,US20190142834A1,Patent
210,CCN1CC2CC(Oc3c(C)cc(Cl)cc3-c3ncnc4cc(CN5C(=O)C6C(C5=O)C6(C)C)sc34)C1C2,0.5,uM,US20190142834A1,Patent
211,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CC(N)C1,0.5,uM,US20190142834A1,Patent
212,Cc1cc(Cl)cc(-c2ncnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CC(N)C1,0.5,uM,US20190142834A1,Patent
213,Cc1cc(Cl)cc(-c2ncnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CCCNC1C,0.5,uM,US20190142834A1,Patent
214,Cc1cc(Cl)cc(-c2ncnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CNCC(C)(C)C1,0.5,uM,US20190142834A1,Patent
215,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CNCC(C)(C)C1,0.5,uM,US20190142834A1,Patent
216,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CCCNC1C,0.5,uM,US20190142834A1,Patent
217,Cc1cc(Cl)cc(-c2ncnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CCNCC1C,0.5,uM,US20190142834A1,Patent
218,CCN1CCC(Oc2c(C)cc(Cl)cc2-c2ncnc3cc(CCN4C(=O)C5C(C4=O)C5(C)C)sc23)C(C)C1,0.5,uM,US20190142834A1,Patent
219,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CCNC1(C)C,0.5,uM,US20190142834A1,Patent
220,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CNCC1(C)C,0.5,uM,US20190142834A1,Patent
221,Cc1cc(Cl)cc(-c2ncnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CCNC1(C)C,0.5,uM,US20190142834A1,Patent
222,Cc1cc(Cl)cc(-c2ncnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CNCC1(C)C,0.5,uM,US20190142834A1,Patent
223,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CNCC1(C)F,0.5,uM,US20190142834A1,Patent
224,Cc1cc(Cl)cc(-c2ncnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CCN(C)CC1C,0.5,uM,US20190142834A1,Patent
225,CCN1CC(Oc2c(C)cc(Cl)cc2-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)C(C)(F)C1,0.5,uM,US20190142834A1,Patent
226,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CN(C)CC1(C)F,0.5,uM,US20190142834A1,Patent
227,Cc1cc(Cl)cc(-c2ncnc3cc(CN4C(=O)CC(C)C4=O)sc23)c1OC1CNCC1F,0.5,uM,US20190142834A1,Patent
228,Cc1cc(Cl)cc(-c2ncnc3cc(CN4C(=O)C(C)C(C)C4=O)sc23)c1OC1CNCC1F,0.5,uM,US20190142834A1,Patent
229,Cc1cc(Cl)cc(-c2ncnc3cc(CN4C(=O)CC(C)(C)C4=O)sc23)c1OC1CNCC1F,0.5,uM,US20190142834A1,Patent
230,CCC1(C)CC(=O)N(Cc2cc3ncnc(-c4cc(Cl)cc(C)c4OC4CNCC4F)c3s2)C1=O,0.5,uM,US20190142834A1,Patent
231,[2H]C1([2H])C(=O)N(Cc2cc3nccc(-c4cc(Cl)cc(C)c4OC4CNCC4F)c3s2)C(=O)C1([2H])[2H],0.5,uM,US20190142834A1,Patent
232,Cc1cc(Cl)cc(-c2ncnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CNCC1(C)F,0.5,uM,US20190142834A1,Patent
233,Cn1nc2c(c1C1Cc3cc(Cl)cc(-c4ccnc5cc(CN6C(=O)C7C(C6=O)C7(C)C)sc45)c3O1)CNCC2,0.5,uM,US20190142834A1,Patent
234,COC1CNCC1Oc1c(C)cc(Cl)cc1-c1ccnc2cc(CN3C(=O)C4C(C3=O)C4(C)C)sc12,0.5,uM,US20190142834A1,Patent
235,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CNCC1C(F)F,0.5,uM,US20190142834A1,Patent
236,Cc1cc(Cl)cc(-c2ncnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CC2CC1N(C)C2,0.5,uM,US20190142834A1,Patent
237,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1(C)CNC1,0.5,uM,US20190142834A1,Patent
238,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CCC(N)C1,0.5,uM,US20190142834A1,Patent
239,Cc1cc(Cl)cc(-c2ncnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OCC1(C)CNC1,0.5,uM,US20190142834A1,Patent
240,Cc1cc(Cl)cc(-c2ccnc3cc(C(C)N4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CCC(C)NC1,0.5,uM,US20190142834A1,Patent
241,Cc1cc(Cl)cc(-c2ncnc3cc(C(C)N4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CCC(C)NC1,0.5,uM,US20190142834A1,Patent
242,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OCC1(C)CNC1,0.5,uM,US20190142834A1,Patent
243,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1OC1CCC12CNC2,0.5,uM,US20190142834A1,Patent
244,CCOC(=O)NN(Cc1cc2nccc(-c3cc(Cl)cc(C)c3OC3CCNCC3C)c2s1)C(=O)OCC,0.5,uM,US20190142834A1,Patent
245,Cc1cc([N+](=O)[O-])cc(-c2ccnc3cc(Cn4c(=O)ccn(CC(F)(F)F)c4=O)sc23)c1Oc1ccnn1C,0.5,uM,US20190142834A1,Patent
246,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(CC(F)(F)F)c4=O)sc23)c1OC1CNCCC1(C)F,0.5,uM,US20190142834A1,Patent
247,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(CC(F)(F)F)c4=O)sc23)c1OC1CNCC1(C)F,0.5,uM,US20190142834A1,Patent
248,Cc1cc(Cl)cc(-c2ccnc3c(F)c(CO)sc23)c1OC1CNCC1F,0.5,uM,US20190142834A1,Patent
249,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CC(F)C4=O)sc23)c1OC1CCNCC1,0.5,uM,US20190142834A1,Patent
250,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CCC4=O)sc23)c1OC1CCC(C)NC1,0.5,uM,US20190142834A1,Patent
251,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CC(O)C4=O)sc23)c1OC1CCNCC1,0.5,uM,US20190142834A1,Patent
252,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CC2CC1CN2,0.5,uM,US20190142834A1,Patent
253,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CCC4=O)sc23)c1OC1CCCNC1C,0.5,uM,US20190142834A1,Patent
254,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)[nH]cc(F)c4=O)sc23)c1OC1CCCNC1,0.5,uM,US20190142834A1,Patent
255,COC1CC(=O)N(Cc2cc3nccc(-c4cc(Cl)cc(C)c4OC4CCCNC4)c3s2)C1=O,0.5,uM,US20190142834A1,Patent
256,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)c(F)cn(C)c4=O)sc23)c1OC1CCCNC1,0.5,uM,US20190142834A1,Patent
257,CCn1ccc(=O)n(Cc2cc3nccc(-c4cc(Cl)cc(C)c4OC4CCCNC4)c3s2)c1=O,0.5,uM,US20190142834A1,Patent
258,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CCC4=O)sc23)c1OC1CNCC(F)C1,0.5,uM,US20190142834A1,Patent
259,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CCC4=O)sc23)c1OC1CNCCC1F,0.5,uM,US20190142834A1,Patent
260,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CCC(N)C1,0.5,uM,US20190142834A1,Patent
261,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CCC4=O)sc23)c1OC1CCCC(N)C1,0.5,uM,US20190142834A1,Patent
262,O=C1CCC(=O)N1Cc1cc2nccc(-c3cc(Cl)cc(C(F)F)c3OC3CNCC3F)c2s1,0.5,uM,US20190142834A1,Patent
263,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CCC4=O)sc23)c1OC1CNCc2ccccc21,0.5,uM,US20190142834A1,Patent
264,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CCC4=O)sc23)c1OC1CNC2COCC21,0.5,uM,US20190142834A1,Patent
265,O=C1CCC(=O)N1Cc1cc2nccc(-c3cc(Cl)cc(C(F)F)c3OC3CCNCC3)c2s1,0.5,uM,US20190142834A1,Patent
266,O=C1CCC(=O)N1Cc1cc2nccc(-c3cc(Cl)cc(C(F)F)c3OC3CCCNC3)c2s1,0.5,uM,US20190142834A1,Patent
267,Cc1cc(C(F)(F)F)cc(-c2ccnc3cc(Cn4c(=O)[nH]cc(C)c4=O)sc23)c1OC1CNCC1F,0.5,uM,US20190142834A1,Patent
268,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CCC4=O)sc23)c1OC1CC2(CCN2)C1,0.5,uM,US20190142834A1,Patent
269,CCn1ccc(=O)n(Cc2cc3ncnc(-c4cc(Cl)cc(C)c4OC4CCCNC4)c3s2)c1=O,0.5,uM,US20190142834A1,Patent
270,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CNCC1C(F)(F)F,0.5,uM,US20190142834A1,Patent
271,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CNCC(F)(F)C1,0.5,uM,US20190142834A1,Patent
272,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CCC4=O)sc23)c1OC1CC(C)(N)C1,0.5,uM,US20190142834A1,Patent
273,Cc1cc(C(F)(F)F)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CCCNC1,0.5,uM,US20190142834A1,Patent
274,Cc1cc(C(F)(F)F)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CCNCC1,0.5,uM,US20190142834A1,Patent
275,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C(C)C)c4=O)sc23)c1OC1CCCNC1,0.5,uM,US20190142834A1,Patent
276,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CCC4=O)sc23)c1OC1CCCN(C)C1,0.5,uM,US20190142834A1,Patent
277,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CCC4=O)sc23)c1OC1CCCN(C2COC2)C1,0.5,uM,US20190142834A1,Patent
278,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CCC4=O)sc23)c1OC1CCOCC1,0.5,uM,US20190142834A1,Patent
279,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C(C)C)c4=O)sc23)c1OC1CNCC1F,0.5,uM,US20190142834A1,Patent
280,CCn1ccc(=O)n(Cc2cc3nccc(-c4cc(Cl)cc(C)c4OC4CNCC4F)c3s2)c1=O,0.5,uM,US20190142834A1,Patent
281,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CCNCC1C,0.5,uM,US20190142834A1,Patent
282,Cc1cc(C#N)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CCNCC1,0.5,uM,US20190142834A1,Patent
283,CCN1CCC(Oc2c(C)cc(Cl)cc2-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)C(C)C1,0.5,uM,US20190142834A1,Patent
284,Cc1cc(C(F)(F)F)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CCC(N)C1,0.5,uM,US20190142834A1,Patent
285,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CCN(C)CC1C,0.5,uM,US20190142834A1,Patent
286,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CN(C)CC1F,0.5,uM,US20190142834A1,Patent
287,CCN1CC(F)C(Oc2c(C)cc(Cl)cc2-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)C1,0.5,uM,US20190142834A1,Patent
288,Cc1cc(C(F)(F)F)cc(-c2ccnc3cc(Cn4c(=O)c(F)cn(C)c4=O)sc23)c1OC1CCCNC1,0.5,uM,US20190142834A1,Patent
289,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CC2CC1N(CCO)C2,0.5,uM,US20190142834A1,Patent
290,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CC2CC1N(C)C2,0.5,uM,US20190142834A1,Patent
291,CCN1CC2CC(Oc3c(C)cc(Cl)cc3-c3ccnc4cc(Cn5c(=O)ccn(C)c5=O)sc34)C1C2,0.5,uM,US20190142834A1,Patent
292,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CN(CCO)CC1F,0.5,uM,US20190142834A1,Patent
293,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CCCNC1C,0.5,uM,US20190142834A1,Patent
294,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CN(C(C)C)CC1F,0.5,uM,US20190142834A1,Patent
295,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)c(F)cn(C)c4=O)sc23)c1OC1CNCC1F,0.5,uM,US20190142834A1,Patent
296,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CCCNCC1F,0.5,uM,US20190142834A1,Patent
297,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CCN(C)CC1F,0.5,uM,US20190142834A1,Patent
298,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CCN(C(C)C)CC1F,0.5,uM,US20190142834A1,Patent
299,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CC2CC1N(C(C)C)C2,0.5,uM,US20190142834A1,Patent
300,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CCN(CCO)CC1C,0.5,uM,US20190142834A1,Patent
301,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C5CCC5)c4=O)sc23)c1OC1CCCNC1,0.5,uM,US20190142834A1,Patent
302,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)c(C)cn(C)c4=O)sc23)c1OC1CCCNC1,0.5,uM,US20190142834A1,Patent
303,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)[nH]cc(C)c4=O)sc23)c1OC1CCCNC1,0.5,uM,US20190142834A1,Patent
304,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)c(C)cn(C)c4=O)sc23)c1OC1CNCC1F,0.5,uM,US20190142834A1,Patent
305,CCN1CCC(Oc2c(C)cc(Cl)cc2-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)C(F)C1,0.5,uM,US20190142834A1,Patent
306,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CCN(CCO)CC1F,0.5,uM,US20190142834A1,Patent
307,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(CC(F)(F)F)c4=O)sc23)c1OC1CCCNC1,0.5,uM,US20190142834A1,Patent
308,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(CC(F)(F)F)c4=O)sc23)c1OC1CNCC1F,0.5,uM,US20190142834A1,Patent
309,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CNC(C(=O)O)C1,0.5,uM,US20190142834A1,Patent
310,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OCC1CNC1,0.5,uM,US20190142834A1,Patent
311,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CCN(C(C)C)CC1C,0.5,uM,US20190142834A1,Patent
312,Cc1cc(Cl)cc(-c2ncnc3cc(Cn4c(=O)ccn(C(C)C)c4=O)sc23)c1OC1CCCNC1,0.5,uM,US20190142834A1,Patent
313,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CCN(C)C(C)(C)C1,0.5,uM,US20190142834A1,Patent
314,CCN1CCC(Oc2c(C)cc(Cl)cc2-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)CC1(C)C,0.5,uM,US20190142834A1,Patent
315,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CCCN(C)CC1,0.5,uM,US20190142834A1,Patent
316,CCN1CCCC(Oc2c(C)cc(Cl)cc2-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)CC1,0.5,uM,US20190142834A1,Patent
317,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CCCN(CCO)CC1,0.5,uM,US20190142834A1,Patent
318,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CCNC(C)C1,0.5,uM,US20190142834A1,Patent
319,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CNCC(F)C1,0.5,uM,US20190142834A1,Patent
320,Cn1ccc(=O)n(Cc2cc3nccc(-c4cc(Cl)cc(C(F)F)c4OC4CCCNC4)c3s2)c1=O,0.5,uM,US20190142834A1,Patent
321,Cc1cc(C(F)F)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CCCNC1,0.5,uM,US20190142834A1,Patent
322,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CNCC(O)C1,0.5,uM,US20190142834A1,Patent
323,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CC2COCCN2C1,0.5,uM,US20190142834A1,Patent
324,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CCCN(C)C1,0.5,uM,US20190142834A1,Patent
325,CCN1CCCC(Oc2c(C)cc(Cl)cc2-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)C1,0.5,uM,US20190142834A1,Patent
326,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CCCN(C(C)C)C1,0.5,uM,US20190142834A1,Patent
327,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CCCN(CCO)C1,0.5,uM,US20190142834A1,Patent
328,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(C)c4=O)sc23)c1OC1CCCN(CCC(F)(F)F)C1,0.5,uM,US20190142834A1,Patent
