SMILES,Name,IC50,Unit
Nc1cccc(-n2ncc3c(=O)n(CC4(O)CCN(C(=O)C5CC5)CC4)cnc32)c1,3182,5.5,¦Ì¦¬
O=C(C1CC1)N1CCC(O)(Cn2cnc3c(cnn3-c3cccc(N4CCC(c5ccccc5)CC4)c3)c2=O)CC1,3183,5.5,¦Ì¦¬
O=C(C1CC1)N1CCC(O)(Cn2cnc3c(cnn3-c3cccc(N4CCCCC4)c3)c2=O)CC1,3184,5.5,¦Ì¦¬
O=C(C1CC1)N1CCC(O)(Cn2cnc3c(cnn3-c3cccc(Nc4ccncc4)c3)c2=O)CC1,3185,5.5,¦Ì¦¬
O=C(C1CC1)N1CCC(O)(Cn2cnc3c(cnn3-c3cccc(NCc4cccnc4)c3)c2=O)CC1,3186,5.5,¦Ì¦¬
O=C(C1CC1)N1CCC(O)(Cn2cnc3c(cnn3-c3cccc(NCCN4CCOCC4)c3)c2=O)CC1,3187,5.5,¦Ì¦¬
CC(C)OCCNc1cccc(-n2ncc3c(=O)n(CC4(O)CCN(C(=O)C5CC5)CC4)cnc32)c1,3188,5.5,¦Ì¦¬
O=C(c1ccccc1)N1CCC(O)(Cn2cnc3c(cnn3-c3cccc(O)c3)c2=O)CC1,3189,5.5,¦Ì¦¬
O=C(c1ccc(F)cc1)N1CCC(O)(Cn2cnc3c(cnn3-c3cccc(OCC4CCOCC4)c3)c2=O)CC1,3190,5.5,¦Ì¦¬
O=C(c1ccccc1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccccc3)c2=O)C(F)C1,3191,5.5,¦Ì¦¬
CC(=O)N1CCC(O)(Cn2cnc3c(cnn3-c3ccccc3)c2=O)CC1,3192,5.5,¦Ì¦¬
CC(CC(=O)N1CCC(O)(Cn2cnc3c(cnn3-c3ccccc3)c2=O)CC1)n1cccc1,3193,5.5,¦Ì¦¬
O=C(N1CCC(O)(Cn2cnc3c(cnn3-c3ccccc3)c2=O)CC1)C1(C(F)(F)F)CC1,3194,5.5,¦Ì¦¬
CC1(C(=O)N2CCC(O)(Cn3cnc4c(cnn4-c4ccccc4)c3=O)CC2)CC1,3195,5.5,¦Ì¦¬
O=C(N1CCC(O)(Cn2cnc3c(cnn3-c3ccccc3)c2=O)CC1)C12CC(C(F)(F)F)(C1)C2,3196,5.5,¦Ì¦¬
Cc1nc(C)c(C(=O)N2CCC(O)(Cn3cnc4c(cnn4-c4ccccc4)c3=O)CC2)s1,3197,5.5,¦Ì¦¬
Cc1cc(C)cc(C(=O)N2CCC(O)(Cn3cnc4c(cnn4-c4ccccc4)c3=O)CC2)c1,3198,5.5,¦Ì¦¬
COc1ccc(Cl)cc1C(=O)N1CCC(O)(Cn2cnc3c(cnn3-c3ccccc3)c2=O)CC1,3199,5.5,¦Ì¦¬
O=C(c1ccnc(Cl)c1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccccc3)c2=O)CC1,3200,5.5,¦Ì¦¬
COc1ccc(OC)c(C(=O)N2CCC(O)(Cn3cnc4c(cnn4-c4ccccc4)c3=O)CC2)c1,3201,5.5,¦Ì¦¬
CC(O)(c1ccc(C(=O)N2CCC(O)(Cn3cnc4c(cnn4-c4ccccc4)c3=O)CC2)cc1)C(F)(F)F,3202,5.5,¦Ì¦¬
Cc1ccc(C(=O)N2CCC(O)(Cn3cnc4c(cnn4-c4ccccc4)c3=O)CC2)cc1C,3203,5.5,¦Ì¦¬
O=C(c1ccc(C2(O)CC2)cc1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccccc3)c2=O)CC1,3204,5.5,¦Ì¦¬
O=C(c1ccc(Cl)c(Cl)c1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccccc3)c2=O)CC1,3205,5.5,¦Ì¦¬
COc1cc(C(=O)N2CCC(O)(Cn3cnc4c(cnn4-c4ccccc4)c3=O)CC2)ccc1Cl,3206,5.5,¦Ì¦¬
O=C(c1ccc(Cl)cc1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccccc3)c2=O)CC1,3207,5.5,¦Ì¦¬
O=C(c1ccc(F)c(Cl)c1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccccc3)c2=O)CC1,3208,5.5,¦Ì¦¬
O=C(c1ccc(F)cc1F)N1CCC(O)(Cn2cnc3c(cnn3-c3ccccc3)c2=O)CC1,3209,5.5,¦Ì¦¬
O=C(c1ccc(OC(F)F)cc1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccccc3)c2=O)CC1,3210,5.5,¦Ì¦¬
O=C(c1ccc2c(Cl)ccnc2c1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccccc3)c2=O)CC1,3211,5.5,¦Ì¦¬
Cc1cccc(C(=O)N2CCC(O)(Cn3cnc4c(cnn4-c4ccccc4)c3=O)CC2)c1F,3212,5.5,¦Ì¦¬
NCc1cccc(C(=O)N2CCC(O)(Cn3cnc4c(cnn4-c4ccccc4)c3=O)CC2)c1,3213,5.5,¦Ì¦¬
O=C(c1ccccc1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccccc3)c2=O)CC1,3214,5.5,¦Ì¦¬
O=C(c1ccncc1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccccc3)c2=O)CC1,3215,5.5,¦Ì¦¬
Cn1cnc(C(=O)N2CCC(O)(Cn3cnc4c(cnn4-c4ccccc4)c3=O)CC2)c1,3216,5.5,¦Ì¦¬
Cc1cc(C(=O)N2CCC(O)(Cn3cnc4c(cnn4-c4ccccc4)c3=O)CC2)nn1C,3217,5.5,¦Ì¦¬
O=C(C1CC1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccccc3)c2=O)CC1,3218,5.5,¦Ì¦¬
O=C(C1CC1)N1CCC(O)(Cn2cnc3c(cnn3-c3cccnc3)c2=O)CC1,3219,5.5,¦Ì¦¬
Cn1cc(-n2ncc3c(=O)n(CC4(O)CCN(C(=O)c5ccc(F)cc5)CC4)cnc32)cn1,3220,5.5,¦Ì¦¬
O=C(c1ccc(F)cc1)N1CCC(O)(Cn2cnc3c(cnn3-c3cnn(-c4ccccc4)c3)c2=O)CC1,3221,5.5,¦Ì¦¬
O=C(c1ccc(OC(F)F)cc1)N1CCC(O)(Cn2cnc3c(cnn3-c3cnn(C4CC4)c3)c2=O)CC1,3222,5.5,¦Ì¦¬
O=C(c1ccc(Oc2ccccc2)cc1)N1CCC(O)(Cn2cnc3c(cnn3C3CC3)c2=O)CC1,3223,5.5,¦Ì¦¬
COc1cccc(-c2nc3[nH]ncc3c(=O)n2CC2(O)CCN(C(=O)c3ccc(F)cc3)CC2)c1,3224,5.5,¦Ì¦¬
Cc1oncc1S(=O)(=O)Nc1cccc(-n2ncc3c(=O)n(CC4(O)CCN(C(=O)C5CC5)CC4)cnc32)c1,3225,5.5,¦Ì¦¬
Cc1noc(C)c1S(=O)(=O)Nc1ccc(-n2ncc3c(=O)n(CC4(O)CCN(C(=O)C5CC5)CC4)cnc32)cc1,3226,5.5,¦Ì¦¬
Cn1ncc2c(=O)n(CC3(O)CCN(C(=O)c4ccc(S(=O)(=O)Nc5ccccc5)cc4)CC3)cnc21,3227,5.5,¦Ì¦¬
CNS(=O)(=O)c1ccc(C(=O)N2CCC(O)(Cn3cnc4c(cnn4-c4ccccc4)c3=O)CC2)cc1,3228,5.5,¦Ì¦¬
O=C(C1CC1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccc(NS(=O)(=O)c4ccc(Cl)cc4)cc3)c2=O)CC1,3229,5.5,¦Ì¦¬
O=C(C1CC1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccc(NS(=O)(=O)c4cccc(Cl)c4)cc3)c2=O)CC1,3230,5.5,¦Ì¦¬
O=C(C1CC1)N1CCC(O)(Cn2cnc3c(cnn3-c3cccc(NS(=O)(=O)c4cccc(Cl)c4)c3)c2=O)CC1,3231,5.5,¦Ì¦¬
Cn1ncc2c(=O)n(CC3(O)CCN(C(=O)c4ccc(NS(=O)(=O)c5ccccc5)cc4)CC3)cnc21,3232,5.5,¦Ì¦¬
Cc1ccccc1S(=O)(=O)Nc1ccc(-c2nc3[nH]ncc3c(=O)n2CC2(O)CCN(C(=O)C3CC3)CC2)cc1,3233,5.5,¦Ì¦¬
O=C(C1CC1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccc(NS(=O)(=O)C4CC4)cc3)c2=O)CC1,3234,5.5,¦Ì¦¬
O=C(C1CC1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccc(NS(=O)(=O)Cc4ccc(F)cc4)cc3)c2=O)CC1,3235,5.5,¦Ì¦¬
COc1ccc2c(=O)n(CC3(O)CCN(C(=O)CC(C)c4ccccc4)CC3)cnc2c1,3236,2,¦Ì¦¬
Cc1ccc2c(=O)n(CC3(O)CCN(C(=O)c4ccc5c(c4)CCN5Cc4ccccc4)CC3)cnc2c1,3237,5.5,¦Ì¦¬
Cc1cc2c(=O)n(CC3(O)CCN(C(=O)CC(C)c4ccccc4)CC3)cnc2s1,3238,0.3,¦Ì¦¬
CCc1cc2c(=O)n(CC3(O)CCN(C(=O)CC(C)c4ccccc4)CC3)cnc2s1,3239,0.3,¦Ì¦¬
CC(CC(=O)N1CCC(O)(Cn2cnc3sccc3c2=O)CC1)c1ccccc1,3240,0.65,¦Ì¦¬
CCCc1cc2c(=O)n(CC3(O)CCN(C(=O)CC(C)c4ccccc4)CC3)cnc2s1,3241,0.65,¦Ì¦¬
CC(CC(=O)N1CCC(O)(Cn2cnc3sc4c(c3c2=O)CCC4)CC1)c1ccccc1,3242,5.5,¦Ì¦¬
CCC(CC(=O)N1CCC(O)(Cn2cnc3sccc3c2=O)CC1)c1ccccc1,3243,5.5,¦Ì¦¬
COc1ccc(C(=O)N2CCC(O)(Cn3cnc4c(-c5ccc(F)cc5)csc4c3=O)CC2)cc1,3244,5.5,¦Ì¦¬
O=C(c1ccccc1)N1CCC(O)(Cn2cnc3c(-c4ccc(F)cc4)csc3c2=O)CC1,3245,5.5,¦Ì¦¬
CN(C)CC=CC(=O)NCCCCC(=O)N1CCC(O)(Cn2cnc3c(-c4ccc(F)cc4)csc3c2=O)CC1,3246,5.5,¦Ì¦¬
CN(C)CC=CC(=O)NCCCC(=O)N1CCC(O)(Cn2cnc3c(-c4ccc(F)cc4)csc3c2=O)CC1,3247,5.5,¦Ì¦¬
CC(CC(=O)N1CCC(O)(Cn2cnc3c(-c4ccccc4)nsc3c2=O)CC1)c1ccccc1,3248,0.5,¦Ì¦¬
CC(CC(=O)N1CCC(O)(Cn2cnc3cc[nH]c3c2=O)CC1)c1ccccc1,3249,0.5,¦Ì¦¬
COc1ccc(-c2n[nH]c3c(=O)n(CC4(O)CCN(C(=O)c5ccc(F)cc5)CC4)cnc23)cc1,3250,0.5,¦Ì¦¬
O=C(CC(c1ccccc1)C(F)F)N1CCC(O)(Cn2cnc3c(-c4ccccc4)nsc3c2=O)CC1,3251,0.75,¦Ì¦¬
COc1ccc(C(=O)N2CCC(O)(Cn3cnc4c(-c5ccc(OC)cc5)n[nH]c4c3=O)CC2)cc1,3252,0.75,¦Ì¦¬
O=C(c1ccccc1)N1CCC(O)(Cn2cnc3c(-c4ccccc4)n[nH]c3c2=O)CC1,3253,0.75,¦Ì¦¬
O=C(c1ccc(F)cc1)N1CCC(O)(Cn2cnc3c(-c4ccc(F)cc4)n[nH]c3c2=O)CC1,3254,0.75,¦Ì¦¬
CC(CC(=O)N1CCC(O)(Cn2cnc3c(-c4ccccc4)nsc3c2=O)CC1)n1cccn1,3255,5.5,¦Ì¦¬
COc1ccc(-c2nsc3c(=O)n(CC4(O)CCN(C(=O)c5ccc(F)cc5)CC4)cnc23)cc1,3256,5.5,¦Ì¦¬
COc1ccc(C(=O)N2CCC(O)(Cn3cnc4c(-c5ccc(F)cc5)n[nH]c4c3=O)CC2)cc1,3257,5.5,¦Ì¦¬
CN(C)C(=O)N1CCC(O)(Cn2cnc3c(-c4ccc(F)c(N5CCNCC5)c4)nsc3c2=O)CC1,3258,5.5,¦Ì¦¬
O=C(c1ccc(F)cc1)N1CCC(O)(Cn2cnc3c(-c4ccc(CO)cc4)nsc3c2=O)CC1,3259,5.5,¦Ì¦¬
COc1ccc(C(=O)N2CCC(O)(Cn3cnc4c(-c5ccc(CO)cc5)nsc4c3=O)CC2)cc1,3260,5.5,¦Ì¦¬
CN(C)C(=O)N1CCC(O)(Cn2cnc3c(-c4ccc(NCCN5CCCCC5)cc4)nsc3c2=O)CC1,3261,5.5,¦Ì¦¬
O=C1NCCN1CCOc1cccc(-c2nsc3c(=O)n(CC4(O)CCN(C(=O)C5CC5)CC4)cnc23)c1,3262,5.5,¦Ì¦¬
COc1ccc(C(=O)N2CCC(O)(Cn3cnc4c(-c5ccc(F)cc5)nsc4c3=O)CC2)cc1,3263,5.5,¦Ì¦¬
COc1ccc(C(=O)N2CCC(O)(Cn3cnc4c(-c5ccc(OC)cc5)nsc4c3=O)CC2)cc1,3264,5.5,¦Ì¦¬
O=C(c1ccc(F)cc1)N1CCC(O)(Cn2cnc3c(-c4cccc(CO)c4)nsc3c2=O)CC1,3265,5.5,¦Ì¦¬
COc1ccc(C(=O)N2CCC(O)(Cn3cnc4c(-c5ccccc5)n[nH]c4c3=O)CC2)cc1,3266,5.5,¦Ì¦¬
COc1ccc(C(=O)N2CCC(O)(Cn3cnc4c(-c5ccccc5)nsc4c3=O)CC2)cc1,3267,5.5,¦Ì¦¬
Nc1ncc(-c2ccc(O)cc2)c(C(F)(F)F)c1-c1ccc(O)cc1,3268,6,¦Ì¦¬
CCc1c(-c2ccc(O)cc2)cnc(N)c1-c1ccc(OC)cc1F,3269,7.5,¦Ì¦¬
CCc1c(-c2ccc(O)cc2)cnc(N)c1-c1ccc2[nH]ncc2c1,3270,2.1,¦Ì¦¬
CCc1c(-c2ccc3[nH]ncc3c2)cnc(N)c1-c1ccc(O)cc1,3271,2.1,¦Ì¦¬
CCc1c(-c2ccc(C(N)=O)cc2)cnc(N)c1-c1ccc(O)cc1,3272,2.6,¦Ì¦¬
CCc1c(-c2ccc(C(=O)NC)cc2)cnc(N)c1-c1ccc(O)cc1,3273,3.3,¦Ì¦¬
CCc1c(-c2ccc(NC(C)=O)nc2)cnc(N)c1-c1ccc(O)cc1,3274,3.6,¦Ì¦¬
CCc1c(-c2cccc(C#N)c2)cnc(N)c1-c1ccc(O)cc1,3275,5.4,¦Ì¦¬
CCc1c(-c2ccc(O)cc2)cnc(NC)c1-c1ccc(O)cc1,3276,6.8,¦Ì¦¬
CCc1c(-c2ccc3cn[nH]c3c2)cnc(N)c1-c1ccc(O)cc1,3277,7.2,¦Ì¦¬
CCc1c(-c2ccc(C(=O)NC3CC3)cc2)cnc(N)c1-c1ccc(O)cc1,3278,7.7,¦Ì¦¬
CCc1c(-c2cccc(C(F)F)c2)cnc(N)c1-c1ccc(O)cc1,3279,7.8,¦Ì¦¬
CCc1c(-c2ccc(O)c(C#N)c2)cnc(N)c1-c1ccc(O)cc1,3280,9.6,¦Ì¦¬
CCc1c(-c2ccc(O)cc2)cnc(N)c1-c1cccc(C#N)c1,3281,9.9,¦Ì¦¬
Cc1c(-c2ccc(O)cc2)cnc(N)c1-c1ccc(O)cc1,3282,7.7,¦Ì¦¬
Cc1ccc(-c2ncc3c(=O)n(CC4(O)CCN(C(=O)c5ccc(F)cc5)CC4)cnn23)cc1,3283,5.5,¦Ì¦¬
Cc1ccc(-c2ncc3c(=O)n(CC4(O)CCN(C(=O)CC(C)n5cccn5)CC4)cnn23)cc1,3284,5.5,¦Ì¦¬
O=C(c1cnc(C2CC2)o1)N1CCC(O)(Cn2cnn3c(-c4ccc(F)cc4)ncc3c2=O)CC1,3285,5.5,¦Ì¦¬
O=C(c1ccc(-n2cccn2)cc1)N1CCC(O)(Cn2cnn3c(-c4ccc(F)cc4)ncc3c2=O)CC1,3286,5.5,¦Ì¦¬
O=C(c1cccc(-c2ccc3c(c2)OCO3)c1)N1CCC(O)(Cn2cnn3cccc3c2=O)CC1,3287,5.5,¦Ì¦¬
Cc1ccccc1-c1cccc(C(=O)N2CCC(O)(Cn3cnn4cccc4c3=O)CC2)c1,3288,5.5,¦Ì¦¬
Cc1ccc(-c2cccc(C(=O)N3CCC(O)(Cn4cnn5cccc5c4=O)CC3)c2)cc1,3289,5.5,¦Ì¦¬
COc1ccc(-c2cccc(C(=O)N3CCC(O)(Cn4cnn5cccc5c4=O)CC3)c2)cc1,3290,5.5,¦Ì¦¬
O=C(c1cccc(-c2ccccc2)c1)N1CCC(O)(Cn2cnn3cccc3c2=O)CC1,3291,5.5,¦Ì¦¬
O=C(c1cccc(-c2ccc(Cl)cc2)c1)N1CCC(O)(Cn2cnn3cccc3c2=O)CC1,3292,5.5,¦Ì¦¬
O=C(c1cccc(-c2cccc(Cl)c2)c1)N1CCC(O)(Cn2cnn3cccc3c2=O)CC1,3293,5.5,¦Ì¦¬
NC(=O)c1ccc(-c2cccc(C(=O)N3CCC(O)(Cn4cnn5cccc5c4=O)CC3)c2)cc1,3294,5.5,¦Ì¦¬
O=C(c1cccc(-c2ccc3ncccc3c2)c1)N1CCC(O)(Cn2cnn3cccc3c2=O)CC1,3295,5.5,¦Ì¦¬
O=C(c1cccc(-c2ccc3scnc3c2)c1)N1CCC(O)(Cn2cnn3cccc3c2=O)CC1,3296,5.5,¦Ì¦¬
Cc1ccc2[nH]ncc2c1-c1cccc(C(=O)N2CCC(O)(Cn3cnn4cccc4c3=O)CC2)c1,3297,5.5,¦Ì¦¬
O=C(c1cccc(-c2ccccc2F)c1)N1CCC(O)(Cn2cnn3cccc3c2=O)CC1,3298,5.5,¦Ì¦¬
O=C(c1cccc(-c2cccc(F)c2)c1)N1CCC(O)(Cn2cnn3cccc3c2=O)CC1,3299,5.5,¦Ì¦¬
CN(C)C(=O)c1ccc(-c2ccc(C(=O)N3CCC(O)(Cn4cnn5cccc5c4=O)CC3)cc2)cc1,3300,5.5,¦Ì¦¬
O=C(c1ccc(-c2ccc(C(=O)N3CCC(O)(Cn4cnn5cccc5c4=O)CC3)cc2)cc1)N1CCCC1,3301,5.5,¦Ì¦¬
O=C(c1ccc(-c2cnc3ccccc3c2)cc1)N1CCC(O)(Cn2cnn3cccc3c2=O)CC1,3302,5.5,¦Ì¦¬
O=C(c1ccc(-c2ccc3ncccc3c2)cc1)N1CCC(O)(Cn2cnn3cccc3c2=O)CC1,3303,5.5,¦Ì¦¬
Cc1ccc2cc(-c3ccc(C(=O)N4CCC(O)(Cn5cnn6cccc6c5=O)CC4)cc3)ccc2n1,3304,5.5,¦Ì¦¬
CC(CC(=O)N1CCC(O)(Cn2cnn3cc(Cl)cc3c2=O)CC1)c1ccccc1,3305,5.5,¦Ì¦¬
O=C(c1ccc(-c2ccc(C(=O)N3CCC(O)(Cn4cnn5cccc5c4=O)CC3)c(Cl)c2)cc1)N1CCCC1,3306,5.5,¦Ì¦¬
CC(C)(C)C(Cc1ccccc1)C(=O)N1CCC(O)(Cn2cnn3cccc3c2=O)CC1,3307,5.5,¦Ì¦¬
CC(C)(c1ccccc1)c1ccc(C(=O)N2CCC(O)(Cn3cnn4cccc4c3=O)CC2)cc1,3308,5.5,¦Ì¦¬
CCC(Cc1ccccc1)C(=O)N1CCC(O)(Cn2cnn3cccc3c2=O)CC1,3309,5.5,¦Ì¦¬
O=C(c1ccc(S(=O)(=O)c2ccccc2)cc1)N1CCC(O)(Cn2cnn3cccc3c2=O)CC1,3310,5.5,¦Ì¦¬
O=C(c1ccc(Sc2ccccc2)cc1)N1CCC(O)(Cn2cnn3cccc3c2=O)CC1,3311,5.5,¦Ì¦¬
CC(Cc1ccccc1)C(=O)N1CCC(O)(Cn2cnn3cccc3c2=O)CC1,3312,5.5,¦Ì¦¬
O=C(c1ccc(Cn2cnc3ccccc32)cc1)N1CCC(O)(Cn2cnn3cccc3c2=O)CC1,3313,5.5,¦Ì¦¬
O=C(c1ccc(Cn2cccn2)cc1)N1CCC(O)(Cn2cnn3cccc3c2=O)CC1,3314,5.5,¦Ì¦¬
Cc1cc(C(F)(F)F)nn1Cc1ccc(C(=O)N2CCC(O)(Cn3cnn4cccc4c3=O)CC2)cc1,3315,5.5,¦Ì¦¬
O=C(c1ccc(Cn2nnc3ccccc32)cc1)N1CCC(O)(Cn2cnn3cccc3c2=O)CC1,3316,5.5,¦Ì¦¬
Cc1cc(C)n(Cc2ccc(C(=O)N3CCC(O)(Cn4cnn5cccc5c4=O)CC3)cc2)n1,3317,5.5,¦Ì¦¬
O=C(c1ccc(Cc2cccs2)cc1)N1CCC(O)(Cn2cnn3cccc3c2=O)CC1,3318,5.5,¦Ì¦¬
O=C(c1ccccc1)c1ccc(C(=O)N2CCC(O)(Cn3cnn4cccc4c3=O)CC2)cc1,3319,5.5,¦Ì¦¬
CCN(c1ccccc1)c1ccc(C(=O)N2CCC(O)(Cn3cnn4cccc4c3=O)CC2)cc1,3320,5.5,¦Ì¦¬
Cc1ccc2c(=O)n(CC3(O)CCN(C(=O)C(C)Cc4ccccc4)CC3)cnn12,3321,5.5,¦Ì¦¬
O=C(c1ccc(-c2ccc(C(=O)N3CCC(O)(Cn4cnn5cccc5c4=O)CC3)c(Cl)c2)cc1)N1CCCCC1,3322,5.5,¦Ì¦¬
Cc1cc2c(=O)n(CC3(O)CCN(C(=O)CC(C)c4ccccc4)CC3)cnn2c1,3323,5.5,¦Ì¦¬
Cc1cc2c(=O)n(CC3(O)CCN(C(=O)C(C)Cc4ccccc4)CC3)cnn2c1,3324,5.5,¦Ì¦¬
O=C(COc1cccc(Cl)c1Cl)Nc1cc2c(=O)n(CC3(O)CCN(C(=O)C4CC4)CC3)cnn2c1,3325,5.5,¦Ì¦¬
Cc1ccc(C(=O)Nc2cc3c(=O)n(CC4(O)CCN(C(=O)C5CC5)CC4)cnn3c2)cc1C,3326,5.5,¦Ì¦¬
O=C(Nc1cc2c(=O)n(CC3(O)CCN(C(=O)C4CC4)CC3)cnn2c1)c1csc(-c2ccccc2)n1,3327,5.5,¦Ì¦¬
C=C(C)C(=O)Nc1ccccc1-c1ccc(C(=O)N2CCC(O)(Cn3cnn4cccc4c3=O)CC2)cc1,3328,5.5,¦Ì¦¬
O=C(c1ccccc1)N1CCC(O)(Cn2cnn3c(-c4ccccc4)ncc3c2=O)CC1,3329,5.5,¦Ì¦¬
Cn1c(-c2cccc(C(=O)N3CCC(O)(Cn4cnn5cccc5c4=O)CC3)c2)cc2ccccc21,3330,0.6,¦Ì¦¬
Cc1ccc2c(=O)n(CC3(O)CCN(C(=O)CC(C)c4ccccc4)CC3)cnn12,3331,0.6,¦Ì¦¬
CC(=O)Nc1cc2c(=O)n(CC3(O)CCN(C(=O)CC(C)c4ccccc4)CC3)cnn2c1,3332,0.6,¦Ì¦¬
CNC(=O)Nc1cc2c(=O)n(CC3(O)CCN(C(=O)CC(C)c4ccccc4)CC3)cnn2c1,3333,0.6,¦Ì¦¬
CC(CC(=O)N1CCC(O)(Cn2cnn3cccc3c2=O)CC1)n1cccc1,3334,0.2,¦Ì¦¬
CC(CC(=O)N1CCC(O)(Cn2cnc(NCCN(C)C)cc2=O)CC1)c1ccccc1,3335,0.12,¦Ì¦¬
CC(CC(=O)N1CCC(O)(Cn2cnc(N3CCC(N)C3)cc2=O)CC1)c1ccccc1,3336,0.125,¦Ì¦¬
CC(CC(=O)N1CCC(O)(Cn2cnc3c(ncn3-c3ccccc3)c2=O)CC1)c1ccccc1,3337,0.125,¦Ì¦¬
C#Cc1c2ncn(CC3(O)CCN(C(=O)CC(C)c4ccccc4)CC3)c(=O)c2nn1C,3338,0.24,¦Ì¦¬
CC(CC(=O)N1CCC(O)(Cn2cnc3c(-c4ccn[nH]4)n(C)nc3c2=O)CC1)c1ccccc1,3339,0.035,¦Ì¦¬
CC(CC(=O)N1CCC(O)(Cn2cnc3c(-c4cccc(C(N)=O)c4)n(C)nc3c2=O)CC1)c1ccccc1,3340,0.03,¦Ì¦¬
CC(CC(=O)N1CCC(O)(Cn2cnc3c(-c4cccc(N)c4)n(C)nc3c2=O)CC1)c1ccccc1,3341,0.024,¦Ì¦¬
CC(CC(=O)N1CCC(O)(Cn2cnc3c(C#CCO)n(C)nc3c2=O)CC1)c1ccccc1,3342,0.125,¦Ì¦¬
CC(CC(=O)N1CCC(O)(Cn2cnc(N3CCCC(N(C)C)C3)cc2=O)CC1)c1ccccc1,3343,0.125,¦Ì¦¬
CC(CC(=O)N1CCC(O)(Cn2cnc(NCCN3CCCCC3)cc2=O)CC1)c1ccccc1,3344,0.125,¦Ì¦¬
COCC(CC(=O)N1CCC(O)(Cn2cnc3c(-c4ccc(CN)cc4)n(C)nc3c2=O)CC1)c1ccccc1,3345,0.125,¦Ì¦¬
CC(CC(=O)N1CCC(O)(Cn2cnc(NCC(C)N3CCCC3)cc2=O)CC1)c1ccccc1,3346,0.125,¦Ì¦¬
CC(CN1CCCC1)Nc1cc(=O)n(CC2(O)CCN(C(=O)CC(C)c3ccccc3)CC2)cn1,3347,0.125,¦Ì¦¬
CC(CC(=O)N1CCC(O)(Cn2cnc3c(ncn3-c3ccc(CN)cc3)c2=O)CC1)c1ccccc1,3348,0.125,¦Ì¦¬
CC(CC(=O)N1CCC(O)(Cn2cnc(NCCN3CCCC3C)cc2=O)CC1)c1ccccc1,3349,0.125,¦Ì¦¬
CC1CCN(CCNc2cc(=O)n(CC3(O)CCN(C(=O)CC(C)c4ccccc4)CC3)cn2)C1,3350,0.125,¦Ì¦¬
Cc1nc2c(=O)n(CC3(O)CCN(C(=O)CC(C)c4ccccc4)CC3)cnc2n1-c1ccc(CN)cc1,3351,0.125,¦Ì¦¬
CC(N)c1ccc(-c2c3ncn(CC4(O)CCN(C(=O)CC(c5ccccc5)C(F)(F)F)CC4)c(=O)c3nn2C)cc1,3352,0.125,¦Ì¦¬
NCc1ccc(-n2cnc3c(=O)n(CC4(O)CCN(C(=O)CC(c5ccccc5)C(F)(F)F)CC4)cnc32)cc1,3353,0.125,¦Ì¦¬
Cc1nc2c(=O)n(CC3(O)CCN(C(=O)CC(c4ccccc4)C(F)(F)F)CC3)cnc2n1-c1ccc(CN)cc1,3354,0.125,¦Ì¦¬
CN(C)Cc1ccc(-c2c3ncn(CC4(O)CCN(C(=O)CC(c5ccccc5)C(F)(F)F)CC4)c(=O)c3nn2C)cc1,3355,0.125,¦Ì¦¬
Cn1nc2c(=O)n(CC3(O)CCN(C(=O)CC(c4ccccc4)C(F)F)CC3)cnc2c1-c1ccc(CN)cc1,3356,0.125,¦Ì¦¬
Cn1nc2c(=O)n(CC3(O)CCN(C(=O)CC(c4ccccc4)C(F)(F)F)CC3)cnc2c1-c1ccc(CN)c(F)c1,3357,0.125,¦Ì¦¬
CNCc1ccc(-c2c3ncn(CC4(O)CCN(C(=O)CC(c5ccccc5)C(F)(F)F)CC4)c(=O)c3nn2C)cc1,3358,0.125,¦Ì¦¬
Cn1nc2c(=O)n(CC3(O)CCN(C(=O)CC(c4ccc(F)cc4)C(F)(F)F)CC3)cnc2c1-c1ccc(CN)cc1,3359,0.125,¦Ì¦¬
Cn1nc2c(=O)n(CC3(O)CCN(C(=O)CC(c4ccccc4)C(F)(F)F)CC3)cnc2c1-c1ccc(CCN)cc1,3360,0.125,¦Ì¦¬
Cn1nc2c(=O)n(CC3(O)CCN(C(=O)CC(c4ccccc4)C(F)(F)F)CC3)cnc2c1-c1ccc(C2(N)CCC2)cc1,3361,0.125,¦Ì¦¬
CC(CC(=O)N1CCC(O)(Cn2cnc3c(-c4ccccc4F)n(C)nc3c2=O)CC1)c1ccccc1,3362,0.09,¦Ì¦¬
